Date,Time,Temperature (°C),Humidity (%),Pressure (hPa),Light Intensity (Lux),CO2 (ppm),PM1.0 (µg/m³),PM2.5 (µg/m³),PM10.0 (µg/m³),Uptime,Sensors Online
19/3/2026,10:38:17 pm,29.79,71.09,1012.24,100.92,410.0,23.0,36.0,38.0,0h 0m,3.0
19/3/2026,10:38:32 pm,30.46,69.81,1012.22,63.59,500.0,22.0,37.0,38.0,0h 0m,3.0
19/3/2026,10:38:47 pm,31.16,67.84,1012.2,95.85,500.0,23.0,38.0,42.0,0h 0m,3.0
19/3/2026,10:39:02 pm,31.75,66.2,1012.25,66.36,500.0,24.0,38.0,43.0,0h 1m,3.0
19/3/2026,10:39:17 pm,32.18,64.67,1012.23,92.62,796.0,24.0,41.0,43.0,0h 1m,3.0
19/3/2026,10:39:32 pm,32.56,63.53,1012.28,67.74,906.0,25.0,41.0,42.0,0h 1m,3.0
19/3/2026,10:39:47 pm,32.89,62.52,1012.3,99.99,754.0,25.0,40.0,41.0,0h 1m,3.0
19/3/2026,10:40:02 pm,33.16,61.51,1012.23,101.84,803.0,25.0,39.0,43.0,0h 2m,3.0
19/3/2026,10:40:17 pm,33.26,60.73,1012.21,100.45,744.0,26.0,39.0,45.0,0h 2m,3.0
19/3/2026,10:40:32 pm,33.31,60.02,1012.25,64.97,807.0,25.0,38.0,39.0,0h 2m,3.0
19/3/2026,10:40:47 pm,33.49,59.63,1012.25,101.38,780.0,26.0,43.0,46.0,0h 2m,3.0
19/3/2026,10:41:02 pm,33.71,59.3,1012.28,67.74,746.0,26.0,43.0,45.0,0h 3m,3.0
19/3/2026,10:41:17 pm,33.84,59.08,1012.26,106.44,694.0,26.0,42.0,43.0,0h 3m,3.0
19/3/2026,10:41:32 pm,34.0,58.69,1012.29,86.63,706.0,26.0,42.0,44.0,0h 3m,3.0
19/3/2026,10:41:47 pm,34.24,58.47,1012.28,88.93,717.0,26.0,39.0,43.0,0h 3m,3.0
19/3/2026,10:42:02 pm,34.39,58.14,1012.25,105.98,675.0,25.0,40.0,42.0,0h 4m,3.0
19/3/2026,10:42:19 pm,34.47,57.95,1012.24,105.98,909.0,25.0,39.0,42.0,0h 4m,3.0
19/3/2026,10:42:34 pm,34.65,57.63,1012.27,105.98,819.0,25.0,37.0,41.0,0h 4m,3.0
19/3/2026,10:42:47 pm,34.84,57.21,1012.24,105.52,703.0,25.0,40.0,43.0,0h 4m,3.0
19/3/2026,10:43:02 pm,34.97,57.11,1012.26,106.44,728.0,27.0,41.0,44.0,0h 5m,3.0
19/3/2026,10:43:17 pm,35.03,57.09,1012.23,77.88,792.0,26.0,39.0,42.0,0h 5m,3.0
19/3/2026,10:43:32 pm,35.11,56.99,1012.25,105.98,759.0,24.0,38.0,41.0,0h 5m,3.0
19/3/2026,10:43:59 pm,35.15,56.7,1012.25,106.91,500.0,27.0,34.0,35.0,0h 0m,3.0
19/3/2026,10:44:14 pm,35.07,56.99,1012.29,106.44,500.0,26.0,37.0,41.0,0h 0m,3.0
19/3/2026,10:44:29 pm,35.11,56.89,1012.27,106.44,500.0,26.0,36.0,41.0,0h 0m,3.0
19/3/2026,10:44:44 pm,35.25,56.5,1012.25,105.98,500.0,25.0,36.0,40.0,0h 1m,3.0
19/3/2026,10:44:59 pm,35.28,56.18,1012.25,105.98,810.0,24.0,37.0,40.0,0h 1m,3.0
19/3/2026,10:45:14 pm,35.34,56.09,1012.26,105.98,705.0,23.0,37.0,41.0,0h 1m,3.0
19/3/2026,10:45:29 pm,35.23,56.21,1012.24,104.6,785.0,22.0,37.0,40.0,0h 1m,3.0
19/3/2026,10:45:44 pm,35.28,56.09,1012.24,105.52,843.0,23.0,38.0,41.0,0h 2m,3.0
19/3/2026,10:45:59 pm,35.29,55.79,1012.22,105.52,784.0,24.0,36.0,39.0,0h 2m,3.0
19/3/2026,10:46:14 pm,35.41,55.6,1012.25,105.98,714.0,23.0,36.0,38.0,0h 2m,3.0
19/3/2026,10:46:29 pm,35.38,55.4,1012.26,105.98,683.0,23.0,35.0,38.0,0h 2m,3.0
19/3/2026,10:46:44 pm,35.44,55.3,1012.29,106.44,705.0,23.0,34.0,36.0,0h 3m,3.0
19/3/2026,10:46:59 pm,35.36,55.4,1012.25,105.98,653.0,22.0,36.0,39.0,0h 3m,3.0
19/3/2026,10:47:14 pm,35.43,55.6,1012.25,92.16,751.0,21.0,34.0,39.0,0h 3m,3.0
19/3/2026,10:47:29 pm,35.37,55.69,1012.24,85.71,756.0,22.0,36.0,43.0,0h 3m,3.0
19/3/2026,10:47:44 pm,35.45,55.69,1012.23,105.52,788.0,22.0,35.0,39.0,0h 4m,3.0
19/3/2026,10:47:59 pm,35.59,55.57,1012.26,105.98,740.0,23.0,35.0,41.0,0h 4m,3.0
19/3/2026,10:48:14 pm,35.41,55.3,1012.19,105.98,658.0,23.0,35.0,41.0,0h 4m,3.0
19/3/2026,10:48:29 pm,35.55,55.18,1012.17,105.52,724.0,26.0,38.0,42.0,0h 4m,3.0
19/3/2026,10:48:44 pm,35.63,55.08,1012.17,105.06,626.0,27.0,38.0,40.0,0h 5m,3.0
19/3/2026,10:48:59 pm,35.55,55.18,1012.2,105.52,622.0,26.0,38.0,40.0,0h 5m,3.0
19/3/2026,10:49:14 pm,35.59,55.47,1012.19,104.14,628.0,25.0,35.0,39.0,0h 5m,3.0
19/3/2026,10:49:29 pm,35.63,55.57,1012.22,105.06,773.0,22.0,36.0,40.0,0h 5m,3.0
19/3/2026,10:49:45 pm,35.58,55.57,1012.21,105.98,724.0,22.0,36.0,40.0,0h 6m,3.0
19/3/2026,10:50:00 pm,35.5,55.69,1012.2,105.98,768.0,24.0,40.0,42.0,0h 6m,3.0
19/3/2026,10:50:14 pm,35.59,55.47,1012.17,105.98,696.0,24.0,37.0,42.0,0h 6m,3.0
19/3/2026,10:50:29 pm,35.62,55.37,1012.17,105.52,674.0,24.0,37.0,41.0,0h 6m,3.0
19/3/2026,10:50:44 pm,35.62,55.47,1012.19,105.52,781.0,25.0,39.0,41.0,0h 7m,3.0
19/3/2026,10:51:00 pm,35.55,55.47,1012.12,105.52,634.0,24.0,38.0,42.0,0h 7m,3.0
19/3/2026,10:51:14 pm,35.63,55.57,1012.2,99.53,863.0,24.0,36.0,43.0,0h 7m,3.0
19/3/2026,10:51:29 pm,35.52,55.76,1012.16,97.69,715.0,25.0,37.0,42.0,0h 7m,3.0
19/3/2026,10:51:44 pm,35.63,55.47,1012.14,105.52,803.0,23.0,35.0,40.0,0h 8m,3.0
19/3/2026,10:51:59 pm,35.65,55.57,1012.17,105.52,791.0,23.0,36.0,38.0,0h 8m,3.0
19/3/2026,10:52:15 pm,35.48,55.6,1012.2,106.44,747.0,24.0,38.0,41.0,0h 8m,3.0
19/3/2026,10:52:29 pm,35.68,55.47,1012.13,105.52,776.0,24.0,37.0,41.0,0h 8m,3.0
19/3/2026,10:52:44 pm,35.75,55.35,1012.19,105.52,817.0,24.0,37.0,37.0,0h 9m,3.0
19/3/2026,10:52:59 pm,35.74,55.37,1012.12,105.98,877.0,24.0,38.0,39.0,0h 9m,3.0
19/3/2026,10:53:14 pm,35.68,55.47,1012.17,105.06,760.0,23.0,37.0,38.0,0h 9m,3.0
19/3/2026,10:53:31 pm,35.71,55.47,1012.13,104.14,795.0,24.0,39.0,40.0,0h 9m,3.0
19/3/2026,10:53:44 pm,35.7,55.66,1012.13,70.04,740.0,23.0,36.0,40.0,0h 10m,3.0
19/3/2026,10:53:59 pm,35.75,55.44,1012.16,104.14,739.0,23.0,36.0,39.0,0h 10m,3.0
19/3/2026,10:54:14 pm,35.77,55.35,1012.1,105.52,909.0,23.0,37.0,39.0,0h 10m,3.0
19/3/2026,10:54:30 pm,35.8,55.25,1012.13,105.06,779.0,24.0,38.0,42.0,0h 10m,3.0
19/3/2026,10:54:46 pm,35.84,55.15,1012.1,105.06,801.0,24.0,36.0,41.0,0h 11m,3.0
19/3/2026,10:55:00 pm,35.87,54.86,1012.13,95.39,728.0,25.0,35.0,41.0,0h 11m,3.0
19/3/2026,10:55:14 pm,35.78,54.76,1012.15,105.06,731.0,24.0,34.0,43.0,0h 11m,3.0
19/3/2026,10:55:43 pm,35.9,54.76,1012.11,98.61,410.0,25.0,47.0,48.0,0h 0m,3.0
19/3/2026,10:55:58 pm,35.87,54.76,1012.13,104.14,500.0,25.0,41.0,43.0,0h 0m,3.0
19/3/2026,10:56:13 pm,35.93,54.66,1012.09,79.26,500.0,24.0,35.0,39.0,0h 0m,3.0
19/3/2026,10:56:28 pm,35.85,54.47,1012.1,102.76,500.0,25.0,35.0,39.0,0h 1m,3.0
19/3/2026,10:56:43 pm,35.93,54.66,1012.1,104.14,747.0,23.0,35.0,38.0,0h 1m,3.0
19/3/2026,10:56:58 pm,35.93,54.47,1012.09,103.68,806.0,23.0,34.0,37.0,0h 1m,3.0
19/3/2026,10:57:13 pm,35.93,54.66,1012.11,105.98,795.0,23.0,35.0,37.0,0h 1m,3.0
19/3/2026,10:57:28 pm,35.89,54.76,1012.1,3.23,753.0,23.0,35.0,36.0,0h 2m,3.0
19/3/2026,10:57:43 pm,35.87,55.35,1012.1,107.83,886.0,22.0,33.0,36.0,0h 2m,3.0
19/3/2026,10:57:58 pm,35.78,54.57,1012.1,132.71,876.0,22.0,35.0,40.0,0h 2m,3.0
19/3/2026,10:58:13 pm,35.93,54.47,1012.08,133.63,913.0,23.0,36.0,40.0,0h 2m,3.0
19/3/2026,10:58:28 pm,35.9,54.57,1012.07,133.63,909.0,21.0,35.0,40.0,0h 3m,3.0
19/3/2026,10:58:43 pm,35.9,54.57,1012.05,132.25,801.0,22.0,35.0,38.0,0h 3m,3.0
19/3/2026,10:58:58 pm,35.75,54.96,1012.08,132.71,842.0,21.0,34.0,37.0,0h 3m,3.0
19/3/2026,10:59:13 pm,35.9,54.86,1012.09,82.48,805.0,23.0,34.0,38.0,0h 3m,3.0
19/3/2026,10:59:28 pm,35.89,54.66,1012.08,132.25,735.0,21.0,34.0,38.0,0h 4m,3.0
19/3/2026,10:59:43 pm,35.9,54.66,1012.07,112.44,834.0,23.0,37.0,42.0,0h 4m,3.0
19/3/2026,11:00:14 pm,35.58,55.37,1012.1,99.07,500.0,18.0,31.0,32.0,0h 0m,3.0
19/3/2026,11:00:29 pm,35.6,55.57,1012.08,133.63,500.0,23.0,38.0,40.0,0h 0m,3.0
19/3/2026,11:00:44 pm,35.43,55.6,1012.07,105.06,500.0,24.0,38.0,41.0,0h 0m,3.0
19/3/2026,11:00:59 pm,35.52,55.57,1012.03,132.71,500.0,25.0,37.0,41.0,0h 1m,3.0
19/3/2026,11:01:14 pm,35.5,55.5,1012.03,133.63,766.0,26.0,40.0,46.0,0h 1m,3.0
19/3/2026,11:01:29 pm,35.6,55.47,1012.03,133.17,744.0,24.0,39.0,40.0,0h 1m,3.0
19/3/2026,11:01:44 pm,35.72,55.18,1012.01,133.63,782.0,26.0,40.0,43.0,0h 1m,3.0
19/3/2026,11:01:59 pm,35.7,54.6,1012.0,133.63,610.0,27.0,39.0,42.0,0h 2m,3.0
19/3/2026,11:02:15 pm,35.56,55.18,1012.0,134.09,701.0,28.0,41.0,45.0,0h 2m,3.0
19/3/2026,11:02:34 pm,35.5,55.11,1011.99,75.57,500.0,25.0,39.0,51.0,0h 0m,3.0
19/3/2026,11:02:58 pm,35.41,54.62,1012.01,102.3,500.0,27.0,39.0,52.0,0h 0m,3.0
19/3/2026,11:03:13 pm,35.44,54.72,1012.0,133.17,500.0,32.0,49.0,58.0,0h 0m,3.0
19/3/2026,11:03:28 pm,35.34,54.91,1011.98,132.71,500.0,30.0,47.0,52.0,0h 0m,3.0
19/3/2026,11:03:43 pm,35.41,54.91,1012.03,133.17,500.0,30.0,48.0,52.0,0h 1m,3.0
19/3/2026,11:03:58 pm,35.41,54.82,1012.0,132.71,757.0,29.0,44.0,47.0,0h 1m,3.0
19/3/2026,11:04:13 pm,35.44,54.82,1012.03,131.79,704.0,30.0,43.0,48.0,0h 1m,3.0
19/3/2026,11:04:28 pm,35.41,55.01,1011.99,133.17,767.0,28.0,42.0,46.0,0h 1m,3.0
19/3/2026,11:04:43 pm,35.48,55.11,1012.01,133.17,659.0,28.0,46.0,50.0,0h 2m,3.0
19/3/2026,11:04:58 pm,35.37,55.01,1011.98,133.63,697.0,27.0,42.0,47.0,0h 2m,3.0
19/3/2026,11:05:13 pm,35.7,54.89,1011.96,127.64,727.0,28.0,44.0,46.0,0h 2m,3.0
19/3/2026,11:05:28 pm,35.59,54.79,1012.03,132.71,682.0,29.0,45.0,49.0,0h 2m,3.0
19/3/2026,11:05:43 pm,35.63,54.69,1011.97,134.55,754.0,29.0,44.0,48.0,0h 3m,3.0
19/3/2026,11:05:58 pm,35.58,54.69,1012.0,133.63,697.0,29.0,41.0,44.0,0h 3m,3.0
19/3/2026,11:06:13 pm,35.53,55.27,1012.01,2.76,715.0,27.0,40.0,44.0,0h 3m,3.0
19/3/2026,11:06:28 pm,35.6,55.18,1011.98,2.76,764.0,28.0,40.0,44.0,0h 3m,3.0
19/3/2026,11:06:43 pm,35.47,55.4,1011.96,2.76,715.0,26.0,40.0,42.0,0h 4m,3.0
19/3/2026,11:06:58 pm,35.62,55.27,1011.97,3.23,780.0,27.0,41.0,43.0,0h 4m,3.0
19/3/2026,11:07:13 pm,35.56,55.18,1011.97,3.23,734.0,26.0,41.0,42.0,0h 4m,3.0
19/3/2026,11:07:28 pm,35.62,55.37,1011.96,3.23,789.0,26.0,39.0,42.0,0h 4m,3.0
19/3/2026,11:07:43 pm,35.66,55.18,1011.96,2.76,748.0,27.0,41.0,44.0,0h 5m,3.0
19/3/2026,11:08:31 pm,35.6,55.37,1012.03,2.76,726.0,26.0,39.0,40.0,0h 5m,3.0
19/3/2026,11:09:14 pm,35.71,55.27,1011.96,2.76,721.0,25.0,41.0,45.0,0h 6m,3.0
19/3/2026,11:09:28 pm,35.7,55.08,1011.96,2.76,790.0,25.0,39.0,45.0,0h 6m,3.0
19/3/2026,11:09:43 pm,35.8,55.05,1011.96,2.76,782.0,26.0,40.0,46.0,0h 7m,3.0
19/3/2026,11:09:58 pm,35.62,55.18,1011.96,2.76,792.0,25.0,39.0,46.0,0h 7m,3.0
19/3/2026,11:10:13 pm,35.65,55.27,1011.97,2.76,781.0,26.0,39.0,44.0,0h 7m,3.0
19/3/2026,11:10:28 pm,35.68,55.18,1011.95,2.76,811.0,25.0,38.0,43.0,0h 7m,3.0
19/3/2026,11:10:43 pm,35.68,55.27,1011.99,2.76,754.0,26.0,38.0,42.0,0h 8m,3.0
19/3/2026,11:10:58 pm,35.63,55.27,1011.97,2.76,779.0,26.0,38.0,41.0,0h 8m,3.0
19/3/2026,11:11:13 pm,35.75,55.05,1011.98,2.76,855.0,25.0,38.0,41.0,0h 8m,3.0
19/3/2026,11:11:28 pm,35.7,55.18,1011.99,2.76,783.0,26.0,41.0,45.0,0h 8m,3.0
19/3/2026,11:11:43 pm,35.68,55.08,1011.99,2.76,829.0,24.0,39.0,41.0,0h 9m,3.0
19/3/2026,11:11:59 pm,35.66,55.18,1011.98,2.76,857.0,23.0,37.0,40.0,0h 9m,3.0
19/3/2026,11:12:13 pm,35.65,55.18,1012.03,2.76,794.0,24.0,36.0,37.0,0h 9m,3.0
19/3/2026,11:12:29 pm,35.66,54.99,1011.97,2.76,794.0,25.0,36.0,39.0,0h 9m,3.0
19/3/2026,11:12:43 pm,35.68,54.79,1011.97,2.76,792.0,24.0,37.0,39.0,0h 10m,3.0
19/3/2026,11:12:58 pm,35.63,54.69,1011.97,2.76,736.0,24.0,40.0,42.0,0h 10m,3.0
19/3/2026,11:13:14 pm,35.72,54.79,1011.97,2.76,728.0,24.0,39.0,42.0,0h 10m,3.0
19/3/2026,11:13:28 pm,35.63,54.89,1011.96,2.76,708.0,26.0,41.0,43.0,0h 10m,3.0
19/3/2026,11:13:43 pm,35.58,54.79,1011.97,2.76,825.0,26.0,41.0,44.0,0h 11m,3.0
19/3/2026,11:13:59 pm,35.48,54.52,1011.94,2.76,681.0,25.0,39.0,46.0,0h 11m,3.0
19/3/2026,11:14:13 pm,35.45,54.43,1012.0,2.76,785.0,25.0,38.0,45.0,0h 11m,3.0
19/3/2026,11:14:28 pm,35.41,54.33,1011.98,2.76,685.0,26.0,40.0,44.0,0h 11m,3.0
19/3/2026,11:14:43 pm,35.44,54.43,1011.97,2.76,680.0,27.0,41.0,44.0,0h 12m,3.0
19/3/2026,11:14:59 pm,35.36,54.52,1011.96,2.76,697.0,26.0,37.0,40.0,0h 12m,3.0
19/3/2026,11:15:13 pm,35.34,54.82,1011.96,2.76,707.0,28.0,40.0,43.0,0h 12m,3.0
19/3/2026,11:15:28 pm,35.33,54.82,1011.97,2.76,697.0,27.0,41.0,44.0,0h 12m,3.0
19/3/2026,11:15:43 pm,35.34,54.91,1011.99,2.76,728.0,27.0,40.0,42.0,0h 13m,3.0
19/3/2026,11:15:58 pm,35.47,54.91,1011.98,2.76,656.0,26.0,40.0,45.0,0h 13m,3.0
19/3/2026,11:16:13 pm,35.48,55.01,1011.99,2.76,741.0,26.0,38.0,41.0,0h 13m,3.0
19/3/2026,11:16:28 pm,35.47,55.01,1011.97,2.76,693.0,26.0,38.0,40.0,0h 13m,3.0
19/3/2026,11:16:43 pm,35.48,55.01,1011.96,2.76,679.0,25.0,38.0,42.0,0h 14m,3.0
19/3/2026,11:17:01 pm,35.43,55.11,1011.95,2.76,713.0,25.0,37.0,41.0,0h 14m,3.0
19/3/2026,11:17:13 pm,35.38,55.4,1011.95,2.76,743.0,26.0,37.0,41.0,0h 14m,3.0
19/3/2026,11:17:28 pm,35.43,55.3,1011.95,2.76,728.0,25.0,38.0,43.0,0h 14m,3.0
19/3/2026,11:17:43 pm,35.45,55.3,1011.99,2.76,760.0,23.0,36.0,41.0,0h 15m,3.0
19/3/2026,11:17:58 pm,35.52,55.18,1011.99,2.76,750.0,23.0,38.0,41.0,0h 15m,3.0
19/3/2026,11:18:13 pm,35.31,55.4,1011.98,2.76,761.0,24.0,38.0,41.0,0h 15m,3.0
19/3/2026,11:18:28 pm,35.45,55.4,1011.94,2.76,737.0,24.0,40.0,43.0,0h 15m,3.0
19/3/2026,11:18:43 pm,35.4,55.4,1011.99,2.76,694.0,25.0,38.0,41.0,0h 16m,3.0
19/3/2026,11:18:58 pm,35.48,55.4,1011.98,2.76,808.0,23.0,38.0,41.0,0h 16m,3.0
19/3/2026,11:19:13 pm,35.52,55.27,1011.95,2.76,732.0,25.0,43.0,47.0,0h 16m,3.0
19/3/2026,11:19:28 pm,35.43,57.15,1011.99,1.84,722.0,25.0,40.0,43.0,0h 16m,3.0
19/3/2026,11:19:43 pm,35.65,55.47,1011.94,2.76,834.0,24.0,40.0,44.0,0h 17m,3.0
19/3/2026,11:19:58 pm,35.59,55.18,1011.93,2.76,741.0,25.0,39.0,42.0,0h 17m,3.0
19/3/2026,11:20:13 pm,35.63,55.08,1011.93,2.76,687.0,26.0,41.0,45.0,0h 17m,3.0
19/3/2026,11:20:28 pm,35.7,54.6,1011.99,2.76,768.0,28.0,39.0,42.0,0h 17m,3.0
19/3/2026,11:21:02 pm,35.56,54.21,1011.98,2.76,500.0,27.0,43.0,66.0,0h 0m,3.0
19/3/2026,11:21:16 pm,35.45,54.33,1012.0,2.76,500.0,28.0,40.0,51.0,0h 0m,3.0
19/3/2026,11:21:31 pm,35.53,54.3,1011.99,2.76,500.0,25.0,37.0,45.0,0h 0m,3.0
19/3/2026,11:21:46 pm,35.37,54.52,1012.0,2.76,500.0,25.0,36.0,39.0,0h 1m,3.0
19/3/2026,11:22:01 pm,35.22,55.33,1012.03,2.76,659.0,25.0,38.0,41.0,0h 1m,3.0
19/3/2026,11:23:19 pm,35.4,55.4,1012.02,2.76,500.0,26.0,33.0,35.0,0h 0m,3.0
19/3/2026,11:23:34 pm,35.33,55.4,1011.96,2.76,500.0,25.0,38.0,41.0,0h 0m,3.0
19/3/2026,11:23:49 pm,35.5,55.5,1012.0,2.76,500.0,25.0,40.0,44.0,0h 0m,3.0
19/3/2026,11:24:04 pm,35.44,55.4,1012.01,2.76,500.0,25.0,39.0,41.0,0h 1m,3.0
19/3/2026,11:24:20 pm,35.48,55.21,1012.03,2.76,738.0,25.0,41.0,45.0,0h 1m,3.0
19/3/2026,11:24:35 pm,35.65,54.99,1012.0,2.76,795.0,25.0,40.0,43.0,0h 1m,3.0
19/3/2026,11:24:49 pm,35.52,55.08,1012.01,2.76,801.0,23.0,38.0,42.0,0h 1m,3.0
19/3/2026,11:25:05 pm,35.6,55.08,1011.98,2.76,792.0,25.0,38.0,42.0,0h 2m,3.0
19/3/2026,11:25:19 pm,35.48,54.91,1012.03,2.76,754.0,23.0,36.0,39.0,0h 2m,3.0
19/3/2026,11:25:34 pm,35.55,55.08,1012.07,2.76,767.0,23.0,37.0,40.0,0h 2m,3.0
19/3/2026,11:25:49 pm,35.56,54.99,1012.08,2.76,795.0,23.0,36.0,39.0,0h 2m,3.0
19/3/2026,11:26:04 pm,35.71,54.89,1012.05,2.76,764.0,23.0,36.0,41.0,0h 3m,3.0
19/3/2026,11:26:20 pm,35.59,54.89,1012.08,2.3,801.0,24.0,35.0,42.0,0h 3m,3.0
19/3/2026,11:26:34 pm,35.72,54.79,1012.05,2.76,743.0,24.0,37.0,39.0,0h 3m,3.0
19/3/2026,11:26:50 pm,35.62,54.69,1012.03,2.76,813.0,24.0,38.0,40.0,0h 3m,3.0
19/3/2026,11:27:29 pm,35.45,55.21,1012.06,1.84,500.0,25.0,35.0,36.0,0h 0m,3.0
19/3/2026,11:27:57 pm,35.44,54.91,1012.05,2.3,500.0,23.0,36.0,37.0,0h 0m,3.0
19/3/2026,11:28:12 pm,35.33,55.11,1012.03,2.76,500.0,25.0,39.0,41.0,0h 0m,3.0
19/3/2026,11:28:27 pm,35.48,54.91,1012.04,2.76,500.0,24.0,40.0,42.0,0h 0m,3.0
19/3/2026,11:28:42 pm,35.48,54.91,1012.08,2.76,500.0,25.0,40.0,42.0,0h 1m,3.0
19/3/2026,11:28:57 pm,35.45,55.21,1012.08,2.76,681.0,25.0,39.0,42.0,0h 1m,3.0
19/3/2026,11:29:12 pm,35.5,55.11,1012.08,2.76,762.0,26.0,40.0,45.0,0h 1m,3.0
19/3/2026,11:29:27 pm,35.58,55.08,1012.05,2.76,732.0,26.0,41.0,45.0,0h 1m,3.0
19/3/2026,11:29:42 pm,35.52,55.18,1012.07,2.76,831.0,23.0,38.0,40.0,0h 2m,3.0
19/3/2026,11:29:57 pm,35.63,54.89,1012.04,2.76,765.0,23.0,36.0,41.0,0h 2m,3.0
19/3/2026,11:30:12 pm,35.74,54.79,1012.05,2.3,884.0,23.0,38.0,40.0,0h 2m,3.0
19/3/2026,11:30:27 pm,35.68,54.99,1012.09,2.76,862.0,22.0,38.0,40.0,0h 2m,3.0
19/3/2026,11:30:42 pm,35.72,54.89,1012.1,2.76,800.0,22.0,38.0,41.0,0h 3m,3.0
19/3/2026,11:30:57 pm,35.8,54.76,1012.07,2.76,822.0,22.0,38.0,40.0,0h 3m,3.0
19/3/2026,11:31:12 pm,35.72,54.79,1012.08,2.76,758.0,23.0,37.0,40.0,0h 3m,3.0
19/3/2026,11:31:27 pm,35.75,54.86,1012.08,2.76,779.0,22.0,36.0,41.0,0h 3m,3.0
19/3/2026,11:31:43 pm,35.87,54.66,1012.04,2.76,859.0,22.0,35.0,41.0,0h 4m,3.0
19/3/2026,11:31:57 pm,35.93,54.18,1012.01,2.3,759.0,24.0,35.0,38.0,0h 4m,3.0
19/3/2026,11:32:12 pm,35.78,53.89,1012.06,2.3,770.0,25.0,37.0,39.0,0h 4m,3.0
19/3/2026,11:32:27 pm,35.8,54.38,1012.04,2.76,742.0,24.0,38.0,41.0,0h 4m,3.0
19/3/2026,11:32:42 pm,35.77,54.28,1012.03,2.76,851.0,25.0,37.0,40.0,0h 5m,3.0
19/3/2026,11:32:57 pm,35.74,54.4,1012.04,2.76,781.0,25.0,37.0,40.0,0h 5m,3.0
19/3/2026,11:33:12 pm,35.81,54.28,1012.05,2.76,616.0,23.0,35.0,39.0,0h 5m,3.0
19/3/2026,11:33:27 pm,35.82,54.18,1012.11,2.76,742.0,25.0,36.0,39.0,0h 5m,3.0
19/3/2026,11:33:42 pm,35.87,54.38,1012.07,2.76,766.0,25.0,35.0,39.0,0h 6m,3.0
19/3/2026,11:33:57 pm,35.82,54.38,1012.06,2.76,819.0,23.0,36.0,39.0,0h 6m,3.0
19/3/2026,11:34:12 pm,35.8,54.47,1012.05,2.76,744.0,23.0,35.0,39.0,0h 6m,3.0
19/3/2026,11:34:27 pm,35.74,54.11,1012.03,2.3,821.0,24.0,35.0,38.0,0h 6m,3.0
19/3/2026,11:34:42 pm,35.78,53.99,1011.96,2.3,766.0,21.0,34.0,35.0,0h 7m,3.0
19/3/2026,11:34:57 pm,35.82,53.89,1011.99,2.3,761.0,20.0,33.0,35.0,0h 7m,3.0
19/3/2026,11:35:12 pm,35.84,53.99,1012.0,2.3,699.0,21.0,33.0,35.0,0h 7m,3.0
19/3/2026,11:35:27 pm,35.77,53.99,1011.94,2.76,731.0,20.0,35.0,37.0,0h 7m,3.0
19/3/2026,11:35:42 pm,35.77,54.18,1011.89,2.76,781.0,19.0,34.0,37.0,0h 8m,3.0
19/3/2026,11:35:58 pm,35.72,54.3,1011.89,2.76,793.0,21.0,33.0,39.0,0h 8m,3.0
19/3/2026,11:36:12 pm,35.71,54.21,1011.89,2.76,786.0,22.0,35.0,39.0,0h 8m,3.0
19/3/2026,11:36:28 pm,35.72,54.3,1011.94,2.76,829.0,24.0,37.0,39.0,0h 8m,3.0
19/3/2026,11:36:42 pm,35.84,54.28,1011.89,2.76,662.0,23.0,35.0,37.0,0h 9m,3.0
19/3/2026,11:36:57 pm,35.81,54.28,1011.89,2.76,840.0,23.0,34.0,35.0,0h 9m,3.0
19/3/2026,11:37:12 pm,35.75,54.38,1011.91,2.76,743.0,22.0,31.0,34.0,0h 9m,3.0
19/3/2026,11:37:27 pm,35.78,54.38,1011.95,2.76,858.0,22.0,34.0,37.0,0h 9m,3.0
19/3/2026,11:37:42 pm,35.81,54.38,1011.9,2.76,952.0,21.0,33.0,37.0,0h 10m,3.0
19/3/2026,11:37:57 pm,35.81,54.47,1011.86,2.76,829.0,23.0,34.0,40.0,0h 10m,3.0
19/3/2026,11:38:12 pm,35.75,54.28,1011.87,2.76,874.0,22.0,33.0,37.0,0h 10m,3.0
19/3/2026,11:38:27 pm,35.7,54.3,1011.9,2.76,804.0,21.0,32.0,37.0,0h 10m,3.0
19/3/2026,11:38:42 pm,35.7,54.21,1011.88,2.76,796.0,21.0,33.0,36.0,0h 11m,3.0
19/3/2026,11:38:57 pm,35.58,54.3,1011.9,2.3,805.0,22.0,34.0,38.0,0h 11m,3.0
19/3/2026,11:39:12 pm,35.75,54.28,1011.88,1.84,618.0,23.0,35.0,38.0,0h 11m,3.0
19/3/2026,11:39:27 pm,35.7,54.11,1011.91,2.76,745.0,22.0,36.0,39.0,0h 11m,3.0
19/3/2026,11:39:59 pm,35.66,54.3,1011.91,2.3,500.0,22.0,34.0,34.0,0h 0m,3.0
19/3/2026,11:40:14 pm,125.0,54.6,1011.86,2.3,500.0,23.0,35.0,37.0,0h 0m,3.0
19/3/2026,11:40:29 pm,125.0,54.6,1011.85,2.76,500.0,22.0,34.0,38.0,0h 0m,3.0
19/3/2026,11:40:44 pm,125.0,55.01,1011.87,2.3,500.0,22.0,33.0,36.0,0h 1m,3.0
19/3/2026,11:40:59 pm,125.0,54.99,1011.85,2.76,816.0,22.0,34.0,36.0,0h 1m,3.0
